Date,High,Low,Open,Close,Volume,Adj Close
2015-03-11,105.43000030517578,103.51000213623047,104.69000244140625,103.63999938964844,19500.0,101.06938934326172
2015-03-12,107.02999877929688,103.98999786376953,104.69999694824219,106.4800033569336,23700.0,103.83895111083984
2015-03-13,106.97000122070312,105.01000213623047,105.69999694824219,106.6500015258789,21900.0,104.00473022460938
2015-03-16,108.0,105.70999908447266,106.6500015258789,107.9000015258789,16900.0,105.22372436523438
2015-03-17,107.91999816894531,105.69999694824219,107.91999816894531,106.16999816894531,10000.0,103.53663635253906
2015-03-18,107.80000305175781,105.83999633789062,106.7699966430664,107.0,14100.0,104.34606170654297
2015-03-19,107.1500015258789,105.12000274658203,107.0,106.7699966430664,12300.0,104.12174987792969
2015-03-20,108.0,106.37000274658203,107.0,107.58999633789062,17800.0,104.92141723632812
2015-03-23,108.0,107.18000030517578,108.0,107.38999938964844,16100.0,104.72637939453125
2015-03-24,109.66000366210938,107.45999908447266,107.75,108.87999725341797,24100.0,106.17942810058594
2015-03-25,109.95999908447266,106.87999725341797,109.4800033569336,106.87999725341797,16400.0,104.22901916503906
2015-03-26,107.4800033569336,105.12000274658203,107.4800033569336,106.97000122070312,17400.0,104.31681060791016
2015-03-27,112.0,106.5199966430664,107.11000061035156,111.56999969482422,27000.0,108.8027114868164
2015-03-30,116.11000061035156,111.5999984741211,112.58000183105469,113.56999969482422,20200.0,110.75308990478516
2015-03-31,113.98999786376953,112.13999938964844,113.87999725341797,113.05999755859375,10200.0,110.2557373046875
2015-04-01,114.23999786376953,112.43000030517578,113.5999984741211,114.0,14900.0,111.17243957519531
2015-04-02,115.0,113.72000122070312,114.08999633789062,114.5199966430664,18000.0,111.67951965332031
2015-04-06,115.83999633789062,113.98999786376953,113.98999786376953,115.43000030517578,36600.0,112.56696319580078
2015-04-07,115.76000213623047,114.81999969482422,115.66000366210938,115.70999908447266,13000.0,112.84004211425781
2015-04-08,116.0,115.19999694824219,116.0,116.0,13800.0,113.12284088134766
2015-04-09,116.44999694824219,114.05000305175781,116.44999694824219,114.51000213623047,18100.0,111.66979217529297
2015-04-10,115.98999786376953,114.23999786376953,114.31999969482422,115.86000061035156,19500.0,112.9863052368164
2015-04-13,116.02999877929688,114.6500015258789,116.02999877929688,115.06999969482422,16100.0,112.21588134765625
2015-04-14,115.9800033569336,114.81999969482422,115.05000305175781,115.30000305175781,8100.0,112.440185546875
2015-04-15,115.95999908447266,114.86000061035156,115.86000061035156,115.11000061035156,9300.0,112.2549057006836
2015-04-16,115.19999694824219,114.37999725341797,114.55000305175781,115.05000305175781,8200.0,112.19639587402344
2015-04-17,115.0199966430664,111.30999755859375,114.12000274658203,111.31999969482422,15700.0,108.55892181396484
2015-04-20,113.75,112.52999877929688,112.68000030517578,113.69999694824219,7400.0,110.87986755371094
2015-04-21,114.9800033569336,112.12999725341797,113.36000061035156,114.7300033569336,10400.0,111.88433837890625
2015-04-22,115.48999786376953,113.80999755859375,115.0,114.19000244140625,10500.0,111.35772705078125
2015-04-23,114.76000213623047,112.06999969482422,114.0,113.04000091552734,17200.0,110.23623657226562
2015-04-24,114.11000061035156,113.0,113.31999969482422,113.36000061035156,8300.0,110.54830932617188
2015-04-27,114.5999984741211,113.41000366210938,113.5,114.01000213623047,9700.0,111.18218231201172
2015-04-28,114.52999877929688,113.70999908447266,114.52999877929688,113.94999694824219,8300.0,111.1236572265625
2015-04-29,114.5,111.19999694824219,113.97000122070312,111.45999908447266,12400.0,108.93441772460938
2015-04-30,114.04000091552734,111.5,111.5,113.0,28500.0,110.43953704833984
2015-05-01,113.94000244140625,111.51000213623047,113.94000244140625,111.51000213623047,12000.0,108.98328399658203
2015-05-04,113.30000305175781,111.33999633789062,112.54000091552734,112.31999969482422,13300.0,109.77493286132812
2015-05-05,112.47000122070312,111.26000213623047,111.66999816894531,112.25,22100.0,109.7065200805664
2015-05-06,113.75,111.2699966430664,111.47000122070312,113.26000213623047,18700.0,110.69364929199219
2015-05-07,113.66999816894531,112.0,112.86000061035156,113.0,13700.0,110.43953704833984
2015-05-08,113.69999694824219,112.18000030517578,113.37999725341797,113.19999694824219,10900.0,110.635009765625
2015-05-11,114.51000213623047,112.56999969482422,112.56999969482422,113.16000366210938,22600.0,110.59591674804688
2015-05-12,113.0,111.26000213623047,112.79000091552734,111.26000213623047,25900.0,108.73895263671875
2015-05-13,112.87999725341797,111.19999694824219,111.69000244140625,111.7699966430664,20200.0,109.23739624023438
2015-05-14,113.0,111.5199966430664,112.94000244140625,112.47000122070312,15300.0,109.9215316772461
2015-05-15,113.23999786376953,112.13999938964844,112.69999694824219,112.5199966430664,11100.0,109.97040557861328
2015-05-18,113.08999633789062,111.06999969482422,112.12000274658203,113.08000183105469,22300.0,110.5177230834961
2015-05-19,114.19999694824219,113.0,113.0,113.87000274658203,14200.0,111.28981018066406
2015-05-20,115.93000030517578,113.20999908447266,114.0,115.43000030517578,22000.0,112.81448364257812
2015-05-21,116.4000015258789,114.11000061035156,115.93000030517578,114.4000015258789,16400.0,111.80780792236328
2015-05-22,115.91999816894531,112.62000274658203,114.91999816894531,113.0,13600.0,110.43953704833984
2015-05-26,114.29000091552734,112.70999908447266,112.97000122070312,113.0,21600.0,110.43953704833984
2015-05-27,114.0199966430664,113.0,113.05000305175781,113.55000305175781,14100.0,110.9770736694336
2015-05-28,113.12000274658203,112.08999633789062,112.93000030517578,112.52999877929688,9600.0,109.98018646240234
2015-05-29,114.0,112.06999969482422,112.9800033569336,113.56999969482422,16500.0,110.9966049194336
2015-06-01,122.75,113.66999816894531,116.48999786376953,122.5,95500.0,119.7242660522461
2015-06-02,125.1500015258789,120.37999725341797,122.16999816894531,123.27999877929688,128500.0,120.48660278320312
2015-06-03,124.77999877929688,122.93000030517578,122.93000030517578,124.0199966430664,39800.0,121.20983123779297
2015-06-04,125.62999725341797,123.02999877929688,124.47000122070312,124.30999755859375,42100.0,121.49325561523438
2015-06-05,124.76000213623047,122.19999694824219,124.0,123.8499984741211,33600.0,121.04369354248047
2015-06-08,124.19999694824219,121.0,123.2699966430664,123.0199966430664,21200.0,120.23249053955078
2015-06-09,123.1500015258789,121.26000213623047,123.1500015258789,121.70999908447266,21900.0,118.9521713256836
2015-06-10,123.76000213623047,122.0,122.18000030517578,122.41000366210938,19100.0,119.63630676269531
2015-06-11,124.54000091552734,122.77999877929688,122.77999877929688,123.88999938964844,14900.0,121.082763671875
2015-06-12,124.06999969482422,122.38999938964844,123.19000244140625,123.0,15800.0,120.21294403076172
2015-06-15,123.26000213623047,121.26000213623047,122.43000030517578,122.9800033569336,21800.0,120.19339752197266
2015-06-16,125.23999786376953,122.0,122.87999725341797,124.73999786376953,28400.0,121.91349792480469
2015-06-17,130.67999267578125,124.7699966430664,125.4000015258789,130.44000244140625,35600.0,127.48438262939453
2015-06-18,133.58999633789062,124.01000213623047,130.47999572753906,133.1300048828125,27600.0,130.11341857910156
2015-06-19,137.99000549316406,133.52999877929688,133.97999572753906,137.2100067138672,48500.0,134.10098266601562
2015-06-22,145.92999267578125,139.25999450683594,141.0800018310547,144.49000549316406,68900.0,141.2160186767578
2015-06-23,146.0,143.0,146.0,144.25,46900.0,140.98147583007812
2015-06-24,145.97999572753906,143.2899932861328,143.77999877929688,143.32000732421875,32100.0,140.07247924804688
2015-06-25,146.5500030517578,143.1300048828125,144.4199981689453,145.52999877929688,31500.0,142.23245239257812
2015-06-26,149.39999389648438,145.6300048828125,145.6300048828125,148.97999572753906,55000.0,145.60426330566406
2015-06-29,153.0399932861328,146.9499969482422,148.89999389648438,149.6300048828125,49500.0,146.23953247070312
2015-06-30,152.75999450683594,149.94000244140625,152.75999450683594,151.07000732421875,36000.0,147.64691162109375
2015-07-01,155.63999938964844,151.11000061035156,151.92999267578125,155.41000366210938,42700.0,151.88856506347656
2015-07-02,156.69000244140625,151.5800018310547,155.05999755859375,153.3300018310547,44100.0,149.85568237304688
2015-07-06,155.75,152.2899932861328,155.27999877929688,154.74000549316406,36600.0,151.2337646484375
2015-07-07,155.4499969482422,150.60000610351562,153.74000549316406,152.94000244140625,36300.0,149.4745330810547
2015-07-08,155.50999450683594,151.8800048828125,152.0,153.47000122070312,28000.0,149.9925079345703
2015-07-09,155.4600067138672,153.1699981689453,153.39999389648438,154.0800018310547,24400.0,150.58871459960938
2015-07-10,165.3300018310547,154.4199981689453,155.19000244140625,164.35000610351562,53000.0,160.6259765625
2015-07-13,170.35000610351562,159.16000366210938,159.16000366210938,168.42999267578125,63300.0,164.61354064941406
2015-07-14,171.99000549316406,167.0,168.9499969482422,170.9199981689453,47100.0,167.047119140625
2015-07-15,175.5,171.05999755859375,172.0,172.05999755859375,61200.0,168.16128540039062
2015-07-16,173.72000122070312,148.05999755859375,173.0,154.35000610351562,136500.0,150.85260009765625
2015-07-17,162.92999267578125,149.72999572753906,154.35000610351562,162.1999969482422,100900.0,158.52471923828125
2015-07-20,164.08999633789062,151.6999969482422,163.9499969482422,155.0,112300.0,151.48782348632812
2015-07-21,156.7899932861328,152.0,155.25,152.6199951171875,105200.0,149.16180419921875
2015-07-22,153.44000244140625,150.0,150.7100067138672,152.7899932861328,33900.0,149.3279266357422
2015-07-23,153.6999969482422,146.57000732421875,152.2100067138672,147.94000244140625,59600.0,144.5878143310547
2015-07-24,153.0,147.9199981689453,147.97000122070312,151.6199951171875,42300.0,148.1844024658203
2015-07-27,157.5399932861328,149.66000366210938,151.02000427246094,157.50999450683594,58300.0,153.9409942626953
2015-07-28,161.0,155.00999450683594,161.0,156.91000366210938,51400.0,153.3546142578125
2015-07-29,158.8000030517578,153.0800018310547,157.17999267578125,155.0,51300.0,151.72958374023438
2015-07-30,160.39999389648438,153.41000366210938,153.41000366210938,159.47999572753906,32600.0,156.11505126953125
2015-07-31,162.63999938964844,157.77000427246094,158.27000427246094,162.0,48800.0,158.5819091796875
2015-08-03,163.07000732421875,156.02000427246094,163.07000732421875,160.24000549316406,41500.0,156.85906982421875
2015-08-04,166.77000427246094,157.6199951171875,160.25,165.0,85100.0,161.5186004638672
2015-08-05,174.10000610351562,165.05999755859375,170.0,165.77000427246094,57000.0,162.27236938476562
2015-08-06,170.0,160.44000244140625,167.22000122070312,162.11000061035156,44500.0,158.68960571289062
2015-08-07,167.52000427246094,160.32000732421875,162.0,163.27999877929688,25700.0,159.8349151611328
2015-08-10,166.97000122070312,161.39999389648438,164.5500030517578,162.52000427246094,46100.0,159.0909423828125
2015-08-11,164.1999969482422,161.07000732421875,162.4499969482422,162.25999450683594,32700.0,158.83641052246094
2015-08-12,162.6300048828125,160.25999450683594,160.25999450683594,160.86000061035156,31100.0,157.46597290039062
2015-08-13,162.94000244140625,160.50999450683594,161.30999755859375,160.57000732421875,33400.0,157.18211364746094
2015-08-14,163.2899932861328,160.22000122070312,160.22000122070312,162.85000610351562,35200.0,159.41397094726562
2015-08-17,166.32000732421875,161.5399932861328,161.5399932861328,166.32000732421875,18900.0,162.810791015625
2015-08-18,166.1699981689453,163.22000122070312,166.1699981689453,164.6999969482422,43800.0,161.22496032714844
2015-08-19,164.75999450683594,160.6699981689453,164.35000610351562,161.25,34600.0,157.8477325439453
2015-08-20,160.6999969482422,155.9600067138672,160.6999969482422,158.6199951171875,43100.0,155.27317810058594
2015-08-21,156.92999267578125,152.47000122070312,156.4199981689453,154.14999389648438,42800.0,150.8975372314453
2015-08-24,155.99000549316406,126.30999755859375,144.5,155.5500030517578,118700.0,152.2679901123047
2015-08-25,162.0,156.7899932861328,160.8000030517578,160.5500030517578,44300.0,157.1625213623047
2015-08-26,163.17999267578125,158.80999755859375,163.17999267578125,161.8000030517578,41100.0,158.38613891601562
2015-08-27,162.99000549316406,152.19000244140625,162.60000610351562,155.8300018310547,44100.0,152.54208374023438
2015-08-28,157.55999755859375,151.67999267578125,155.10000610351562,157.55999755859375,59600.0,154.23556518554688
2015-08-31,158.92999267578125,152.49000549316406,155.97999572753906,154.22999572753906,46400.0,150.97584533691406
2015-09-01,155.17999267578125,152.02999877929688,152.5,154.13999938964844,75000.0,150.8877716064453
2015-09-02,159.30999755859375,153.3800048828125,154.39999389648438,159.30999755859375,26700.0,155.9486846923828
2015-09-03,165.25999450683594,158.47000122070312,159.0,163.1999969482422,43500.0,159.756591796875
2015-09-04,162.9199981689453,156.16000366210938,162.52000427246094,157.35000610351562,32800.0,154.03004455566406
2015-09-08,168.0,158.63999938964844,159.11000061035156,165.27000427246094,45500.0,161.7829132080078
2015-09-09,167.67999267578125,160.1199951171875,166.5,160.7899932861328,39800.0,157.3974609375
2015-09-10,163.16000366210938,160.0500030517578,160.47999572753906,162.0,29800.0,158.5819091796875
2015-09-11,163.5,160.63999938964844,160.63999938964844,163.0500030517578,32600.0,159.6097412109375
2015-09-14,167.10000610351562,161.3000030517578,162.6999969482422,164.30999755859375,39200.0,160.84317016601562
2015-09-15,165.52999877929688,162.8300018310547,165.27999877929688,164.60000610351562,39900.0,161.1270294189453
2015-09-16,165.6699981689453,163.5399932861328,165.39999389648438,165.0,28200.0,161.5186004638672
2015-09-17,173.10000610351562,164.72000122070312,164.72000122070312,171.17999267578125,43200.0,167.56822204589844
2015-09-18,174.08999633789062,163.6300048828125,171.14999389648438,166.35000610351562,127800.0,162.8401641845703
2015-09-21,169.80999755859375,164.39999389648438,168.35000610351562,169.27000427246094,33800.0,165.69850158691406
2015-09-22,171.77999877929688,165.74000549316406,171.2899932861328,170.42999267578125,50600.0,166.8340606689453
2015-09-23,173.77999877929688,170.8699951171875,171.14999389648438,173.22999572753906,31400.0,169.574951171875
2015-09-24,186.6300048828125,172.8800048828125,172.8800048828125,185.30999755859375,77800.0,181.4001007080078
2015-09-25,194.42999267578125,187.74000549316406,189.89999389648438,189.1300048828125,95100.0,185.13951110839844
2015-09-28,194.72999572753906,189.2899932861328,190.1199951171875,192.38999938964844,64900.0,188.33071899414062
2015-09-29,195.72999572753906,189.86000061035156,192.16000366210938,193.6999969482422,47100.0,189.61305236816406
2015-09-30,199.8699951171875,192.91000366210938,195.64999389648438,193.3800048828125,131600.0,189.29983520507812
2015-10-01,193.33999633789062,190.5800018310547,192.80999755859375,191.0,43900.0,186.9700469970703
2015-10-02,195.14999389648438,188.52999877929688,190.0800018310547,195.14999389648438,36300.0,191.032470703125
2015-10-05,199.05999755859375,195.05999755859375,195.05999755859375,198.8300018310547,46800.0,194.63482666015625
2015-10-06,207.3300018310547,197.91000366210938,199.6300048828125,206.69000244140625,66100.0,202.32896423339844
2015-10-07,220.92999267578125,205.3300018310547,206.75,217.4600067138672,128800.0,212.87176513671875
2015-10-08,219.9499969482422,208.0,218.07000732421875,210.8699951171875,81300.0,206.42080688476562
2015-10-09,215.92999267578125,210.8800048828125,210.8800048828125,214.30999755859375,40600.0,209.7882080078125
2015-10-12,215.97000122070312,212.30999755859375,213.52999877929688,215.82000732421875,36000.0,211.266357421875
2015-10-13,218.77999877929688,214.2899932861328,215.0,214.82000732421875,40700.0,210.28744506835938
2015-10-14,216.0,211.00999450683594,215.82000732421875,211.6300048828125,34500.0,207.16473388671875
2015-10-15,213.3000030517578,210.07000732421875,212.6300048828125,212.57000732421875,24700.0,208.08493041992188
2015-10-16,213.72999572753906,211.4199981689453,213.57000732421875,212.0,44300.0,207.52691650390625
2015-10-19,215.00999450683594,211.7100067138672,213.13999938964844,212.5500030517578,52100.0,208.06533813476562
2015-10-20,214.38999938964844,210.72999572753906,211.5500030517578,214.38999938964844,30300.0,209.86648559570312
2015-10-21,214.66000366210938,210.58999633789062,214.66000366210938,211.1999969482422,27900.0,206.74380493164062
2015-10-22,213.72000122070312,210.5500030517578,212.0,212.6300048828125,38200.0,208.14364624023438
2015-10-23,214.75,210.8800048828125,214.75,212.55999755859375,35600.0,208.07513427734375
2015-10-26,213.14999389648438,208.11000061035156,212.9499969482422,208.5500030517578,64000.0,204.14971923828125
2015-10-27,211.17999267578125,208.0399932861328,209.27000427246094,208.0399932861328,60900.0,203.6504669189453
2015-10-28,216.47000122070312,208.1699981689453,208.7899932861328,214.72999572753906,68800.0,210.4522247314453
2015-10-29,217.1300048828125,212.11000061035156,215.0,213.07000732421875,34900.0,208.82530212402344
2015-10-30,215.02000427246094,210.3800048828125,215.0,211.2100067138672,57700.0,207.00238037109375
2015-11-02,213.36000061035156,208.85000610351562,210.2899932861328,209.97000122070312,38700.0,205.7870635986328
2015-11-03,208.94000244140625,202.0,207.75,207.4199981689453,59500.0,203.28787231445312
2015-11-04,204.0,175.0,201.0,176.36000061035156,149200.0,172.8466033935547
2015-11-05,189.02999877929688,176.0,176.0,185.60000610351562,86700.0,181.902587890625
2015-11-06,189.17999267578125,185.0,185.3300018310547,188.9499969482422,37900.0,185.18582153320312
2015-11-09,188.67999267578125,182.10000610351562,185.5500030517578,182.75999450683594,43100.0,179.1190948486328
2015-11-10,185.58999633789062,179.7100067138672,181.6300048828125,180.32000732421875,46300.0,176.72775268554688
2015-11-11,186.22000122070312,180.49000549316406,180.6999969482422,184.36000061035156,52900.0,180.68722534179688
2015-11-12,184.38999938964844,175.00999450683594,183.47999572753906,176.61000061035156,44500.0,173.09165954589844
2015-11-13,180.17999267578125,176.27999877929688,176.5,176.77999877929688,26900.0,173.25827026367188
2015-11-16,178.72999572753906,175.0,176.5,175.4600067138672,26400.0,171.9645538330078
2015-11-17,178.47000122070312,170.00999450683594,176.4600067138672,173.14999389648438,37100.0,169.70057678222656
2015-11-18,173.83999633789062,171.25,172.14999389648438,172.3800048828125,33800.0,168.94589233398438
2015-11-19,174.9199981689453,171.52000427246094,174.25,172.97000122070312,57300.0,169.52413940429688
2015-11-20,194.47000122070312,173.24000549316406,173.3000030517578,188.6300048828125,78600.0,184.8721923828125
2015-11-23,195.41000366210938,185.1699981689453,186.92999267578125,192.88999938964844,47200.0,189.04734802246094
2015-11-24,195.0399932861328,185.6199951171875,192.42999267578125,188.1199951171875,40100.0,184.3723602294922
2015-11-25,195.2100067138672,188.2899932861328,188.5500030517578,193.14999389648438,42000.0,189.30213928222656
2015-11-27,199.77999877929688,193.22999572753906,193.82000732421875,198.69000244140625,15700.0,194.73175048828125
2015-11-30,198.36000061035156,193.27999877929688,198.0,193.6699981689453,40700.0,189.8118133544922
2015-12-01,194.85000610351562,188.00999450683594,193.0,193.64999389648438,99000.0,189.7921905517578
2015-12-02,193.7899932861328,190.77999877929688,193.49000549316406,193.39999389648438,22400.0,189.54718017578125
2015-12-03,200.99000549316406,191.72999572753906,193.89999389648438,192.05999755859375,35000.0,188.2338409423828
2015-12-04,194.00999450683594,191.25,192.42999267578125,193.13999938964844,22600.0,189.2923583984375
2015-12-07,200.32000732421875,192.55999755859375,192.85000610351562,195.49000549316406,34400.0,191.5955352783203
2015-12-08,195.97000122070312,191.17999267578125,195.1300048828125,195.11000061035156,30900.0,191.22311401367188
2015-12-09,197.5500030517578,192.74000549316406,194.66000366210938,192.94000244140625,25800.0,189.09632873535156
2015-12-10,194.77999877929688,189.66000366210938,193.25999450683594,189.97000122070312,24400.0,186.1855010986328
2015-12-11,188.5500030517578,182.6300048828125,188.5500030517578,183.77000427246094,33000.0,180.10899353027344
2015-12-14,193.1999969482422,181.1199951171875,182.6699981689453,191.6699981689453,43100.0,187.85166931152344
2015-12-15,197.83999633789062,192.3000030517578,192.9499969482422,194.22000122070312,24800.0,190.350830078125
2015-12-16,196.00999450683594,191.74000549316406,193.97000122070312,194.77999877929688,32500.0,190.89967346191406
2015-12-17,196.11000061035156,189.02000427246094,195.60000610351562,189.02000427246094,28500.0,185.2544403076172
2015-12-18,190.44000244140625,181.9199981689453,187.57000732421875,182.83999633789062,128700.0,179.19754028320312
2015-12-21,188.10000610351562,181.0,183.00999450683594,182.60000610351562,36300.0,178.9623260498047
2015-12-22,185.5800018310547,180.4499969482422,182.4499969482422,183.97999572753906,14800.0,180.31478881835938
2015-12-23,185.27999877929688,182.19000244140625,184.3699951171875,183.9199981689453,27000.0,180.25601196289062
2015-12-24,182.32000732421875,176.80999755859375,182.08999633789062,178.66000366210938,42500.0,175.100830078125
2015-12-28,184.92999267578125,179.00999450683594,179.0399932861328,182.61000061035156,35800.0,178.97213745117188
2015-12-29,184.50999450683594,180.3300018310547,182.61000061035156,181.97999572753906,38700.0,178.3546600341797
2015-12-30,186.55999755859375,179.7100067138672,180.6199951171875,183.39999389648438,37700.0,179.7463836669922
2015-12-31,184.4600067138672,180.52999877929688,181.4499969482422,182.50999450683594,78000.0,178.87408447265625
2016-01-04,183.4199981689453,174.61000061035156,180.39999389648438,175.0500030517578,73400.0,171.562744140625
2016-01-05,179.41000366210938,174.3000030517578,177.02000427246094,176.74000549316406,32600.0,173.21905517578125
2016-01-06,181.97999572753906,172.0,175.17999267578125,179.9499969482422,42200.0,176.36508178710938
2016-01-07,181.47000122070312,176.02000427246094,176.94000244140625,177.42999267578125,37300.0,173.8953094482422
2016-01-08,178.67999267578125,176.10000610351562,176.41000366210938,177.89999389648438,48300.0,174.35594177246094
2016-01-11,178.9499969482422,171.5,178.4199981689453,172.57000732421875,58000.0,169.1321563720703
2016-01-12,177.44000244140625,172.6199951171875,173.11000061035156,174.4600067138672,42300.0,170.98451232910156
2016-01-13,175.4499969482422,168.38999938964844,173.67999267578125,169.11000061035156,42800.0,165.74105834960938
2016-01-14,169.80999755859375,166.0500030517578,167.64999389648438,169.49000549316406,61300.0,166.11349487304688
2016-01-15,167.97000122070312,158.8000030517578,165.72999572753906,166.0,69700.0,162.69302368164062
2016-01-19,174.1199951171875,165.41000366210938,165.97000122070312,171.17999267578125,62700.0,167.7698211669922
2016-01-20,174.97999572753906,166.00999450683594,170.3000030517578,172.52000427246094,56600.0,169.08314514160156
2016-01-21,175.07000732421875,170.1300048828125,173.39999389648438,170.60000610351562,39400.0,167.20135498046875
2016-01-22,172.16000366210938,165.0399932861328,172.16000366210938,167.8800048828125,50400.0,164.53553771972656
2016-01-25,172.49000549316406,168.25999450683594,169.02999877929688,170.58999633789062,27000.0,167.19155883789062
2016-01-26,172.5800018310547,168.9199981689453,169.19000244140625,170.36000061035156,25800.0,166.9661407470703
2016-01-27,171.75999450683594,167.75,171.00999450683594,170.6999969482422,57900.0,167.5452423095703
2016-01-28,179.25999450683594,171.00999450683594,171.39999389648438,177.3800048828125,47800.0,174.10177612304688
2016-01-29,180.5800018310547,174.16000366210938,178.77999877929688,175.89999389648438,43800.0,172.649169921875
2016-02-01,176.0,173.61000061035156,174.5,173.61000061035156,29200.0,170.4014892578125
2016-02-02,172.22000122070312,162.4499969482422,169.42999267578125,162.61000061035156,52600.0,159.60476684570312
2016-02-03,169.1300048828125,162.5,163.27000427246094,163.1699981689453,39800.0,160.15444946289062
2016-02-04,166.25999450683594,158.8800048828125,163.1699981689453,160.25,35200.0,157.28836059570312
2016-02-05,161.3800048828125,155.0399932861328,161.1999969482422,155.5,69200.0,152.62612915039062
2016-02-08,157.0800018310547,150.25999450683594,154.4600067138672,156.25,62400.0,153.36233520507812
2016-02-09,166.61000061035156,151.3699951171875,155.64999389648438,163.92999267578125,45100.0,160.90032958984375
